page;table;row_in_table;COMMUNE;TYPE DE VOIE;LIBELLE DE VOIE;NUMERO (DEBUT DE VOIE);INDICE DE REPETITION DE DEBUT;NUMERO (FIN DE VOIE, INCLUS);INDICE DE REPETITION DE FIN;PARITE;LYCEE DE RATTACHEMENT
32;1;34;TOULOUSE;PLACE;DU PARTAGE;1;;9999;;PI;LGT DES ARENES - TOULOUSE
32;1;35;TOULOUSE;RUE;DU PASTEL;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
32;1;36;TOULOUSE;ESPACE;DU PDT MICHEL DESPAX;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
32;1;37;TOULOUSE;RUE;DU PECH;1;;9999;;PI;LGT DES ARENES - TOULOUSE
32;1;38;TOULOUSE;RUE;DU PERE BERGOUNIOUX;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
32;1;39;TOULOUSE;ALLEE;DU PERE RENE DE NAUROIS;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
32;1;40;TOULOUSE;RUE;DU PERTHUS;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
32;1;41;TOULOUSE;RUE;DU PETIT CASTELET;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
32;1;42;TOULOUSE;AVENUE;DU PETIT PRINCE;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
32;1;43;TOULOUSE;PLACE;DU PEYROU;1;;9999;;PI;LGT OZENNE - TOULOUSE
32;1;44;TOULOUSE;RUE;DU PIC CARLIT;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
32;1;45;TOULOUSE;IMPASSE;DU PIC DES 3 SEIGNEURS;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
32;1;46;TOULOUSE;RUE;DU POIDS DE L HUILE;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
32;1;47;TOULOUSE;RUE;DU POISSON;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
32;1;48;TOULOUSE;RUE;DU POITOU;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
32;1;49;TOULOUSE;RUE;DU POLE;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
32;1;50;TOULOUSE;CHEMIN;DU PONT DE RUPE;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
32;1;51;TOULOUSE;RUE;DU PONT DE TOUNIS;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
32;1;52;TOULOUSE;RUE;DU PONT GUILHEMERY;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
32;1;53;TOULOUSE;RUE;DU PONT MONTAUDRAN;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
32;1;54;TOULOUSE;PLACE;DU PONT NEUF;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
32;1;55;TOULOUSE;IMPASSE;DU PONT SAINT MICHEL;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
32;1;56;TOULOUSE;RUE;DU PONT SAINT PIERRE;1;;9999;;PI;LGT DES ARENES - TOULOUSE
32;1;57;TOULOUSE;RUE;DU PONT VIEUX;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
32;1;58;TOULOUSE;RUE;DU PORT GARAUD;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
32;1;59;TOULOUSE;RUE;DU PORTILLON;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
32;1;60;TOULOUSE;RUE;DU POUSET;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
33;1;1;COMMUNE;TYPE DE VOIE;LIBELLE DE VOIE;NUMERO (DEBUT DE VOIE);INDICE DE REPETITION DE DEBUT;NUMERO (FIN DE VOIE, INCLUS);INDICE DE REPETITION DE FIN;PARITE;LYCEE DE RATTACHEMENT
33;1;2;TOULOUSE;ALLEE;DU PR CAMILLE SOULA;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
33;1;3;TOULOUSE;ROND POINT;DU PR.FRANCIS CAMBOU;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
33;1;4;TOULOUSE;RUE;DU PRADO;1;;9999;;PI;LGT DES ARENES - TOULOUSE
33;1;5;TOULOUSE;CHEMIN;DU PRAT LONG;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
33;1;6;TOULOUSE;RUE;DU PRÉ FERMÉ;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
33;1;7;TOULOUSE;AVENUE;DU PRESIDENT DOUMERGUE;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
33;1;8;TOULOUSE;ALLEE;DU PRESIDENT ROOSEVELT;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
33;1;9;TOULOUSE;RUE;DU PRIEURE;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
33;1;10;TOULOUSE;RUE;DU PRILLOUME;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
33;1;11;TOULOUSE;RUE;DU PRINTEMPS;1;;9999;;PI;LGT OZENNE - TOULOUSE
33;1;12;TOULOUSE;RUE;DU PROFESSEUR JACQUES ARLET;1;;9999;;PI;LGT DES ARENES - TOULOUSE
33;1;13;TOULOUSE;CHEMIN;DU PROFESSEURUE BOUASSE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
33;1;14;TOULOUSE;CHEMIN;DU PROFESSEURUE BUHL;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
33;1;15;TOULOUSE;ROND POINT;DU PROFESSEURUE DANIEL BLANC;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
33;1;16;TOULOUSE;RUE;DU PROFESSEURUE JAMMES;1;;9999;;PI;LGT OZENNE - TOULOUSE
33;1;17;TOULOUSE;RUE;DU PROFESSEURUE JEAN CUILLE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
33;1;18;TOULOUSE;ROND POINT;DU PROFESSEURUE JEAN JACQUES LAFFONT;1;;9999;;PI;LGT OZENNE - TOULOUSE
33;1;19;TOULOUSE;PLACE;DU PROFESSEURUE MARQUES;1;;9999;;PI;LGT DES ARENES - TOULOUSE
33;1;20;TOULOUSE;RUE;DU PROFESSEURUE MARTIN;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
33;1;21;TOULOUSE;RUE;DU PROFESSEURUE REY;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
33;1;22;TOULOUSE;IMPASSE;DU PRUE ACHILLE MESTRE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
33;1;23;TOULOUSE;RUE;DU PRUE ANTOINE BAISSET;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
33;1;24;TOULOUSE;PLACE;DU PRUE FERNAND CAUJOLLE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
33;1;25;TOULOUSE;RUE;DU PRUE FRANCISCO SANCHEZ;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
33;1;26;TOULOUSE;RUE;DU PRUE GASTON ASTRE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
33;1;27;TOULOUSE;RUE;DU PRUE GASTON DUPOUY;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
33;1;28;TOULOUSE;AVENUE;DU PRUE GUY ESPAGNO;1;;9999;;PI;LGT DES ARENES - TOULOUSE
33;1;29;TOULOUSE;IMPASSE;DU PRUE HENRI GRAILLOT;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
33;1;30;TOULOUSE;IMPASSE;DU PRUE JEAN DONAT;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
33;1;31;TOULOUSE;AVENUE;DU PRUE JEAN POULHES;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
33;1;32;TOULOUSE;RUE;DU PRUE JEAN SENDRAIL;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
33;1;33;TOULOUSE;IMPASSE;DU PRUE JOSEPH ANGLADE;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
33;1;34;TOULOUSE;RUE;DU PRUE JOSEPH ANGLADE;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
33;1;35;TOULOUSE;AVENUE;DU PRUE JOSEPH DUCUING;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
33;1;36;TOULOUSE;IMPASSE;DU PRUE JULES PICAVET;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
33;1;37;TOULOUSE;ROND POINT;DU PRUE LEON SCHWARTZENBERG;1;;9999;;PI;LGT DES ARENES - TOULOUSE
33;1;38;TOULOUSE;IMPASSE;DU PRUE NOUGAYROL;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
33;1;39;TOULOUSE;RUE;DU PRUE PAUL LOUIS CHELLE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
33;1;40;TOULOUSE;PLACE;DU PRUE PIERRE FRANCOIS COMBES;1;;9999;;PI;LGT DES ARENES - TOULOUSE
33;1;41;TOULOUSE;RUE;DU PRUE PIERRE VELLAS;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
33;1;42;TOULOUSE;RUE;DU PUITS VERT;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
33;1;43;TOULOUSE;RUE;DU PUY DE DOME;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
33;1;44;TOULOUSE;PASSAGE;DU QUATORZE JUILLET;1;;9999;;PI;LGT DES ARENES - TOULOUSE
33;1;45;TOULOUSE;RUE;DU QUATORZE JUILLET;1;;9999;;PI;LGT DES ARENES - TOULOUSE
33;1;46;TOULOUSE;RUE;DU QUATRE SEPTEMBRE;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
33;1;47;TOULOUSE;ALLEE;DU QUERCY;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
33;1;48;TOULOUSE;CHEMIN;DU RAISIN;1;;9999;;PI;LGT OZENNE - TOULOUSE
33;1;49;TOULOUSE;ESPACE;DU RAMELET;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
33;1;50;TOULOUSE;CHEMIN;DU RAMELET MOUNDI;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
33;1;51;TOULOUSE;IMPASSE;DU RAMIERUE DES CATALANS;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
33;1;52;TOULOUSE;CHEMIN;DU RAT;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
33;1;53;TOULOUSE;RUE;DU RAVELIN;1;;9999;;PI;LGT DES ARENES - TOULOUSE
33;1;54;TOULOUSE;PLACE;DU RAVELIN;1;;9999;;PI;LGT DES ARENES - TOULOUSE
33;1;55;TOULOUSE;PLACE;DU RECTEURUE CLAUDE CHALIN;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
33;1;56;TOULOUSE;RUE;DU RECTEURUE DOTTIN;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
33;1;57;TOULOUSE;IMPASSE;DU RECTEURUE DRESCH;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
33;1;58;TOULOUSE;IMPASSE;DU RECTEURUE GHEUSI;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
33;1;59;TOULOUSE;IMPASSE;DU RECTEURUE PAUL LAPIE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
33;1;60;TOULOUSE;RUE;DU REMPART MATABIAU;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
34;1;1;COMMUNE;TYPE DE VOIE;LIBELLE DE VOIE;NUMERO (DEBUT DE VOIE);INDICE DE REPETITION DE DEBUT;NUMERO (FIN DE VOIE, INCLUS);INDICE DE REPETITION DE FIN;PARITE;LYCEE DE RATTACHEMENT
34;1;2;TOULOUSE;RUE;DU REMPART ST ETIENNE;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
34;1;3;TOULOUSE;RUE;DU REMPART VILLENEUVE;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
34;1;4;TOULOUSE;CHEMIN;DU RENARD;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
34;1;5;TOULOUSE;RUE;DU RESERVOIR;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
34;1;6;TOULOUSE;RUE;DU RHONE;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
34;1;7;TOULOUSE;RUE;DU ROMARIN;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
34;1;8;TOULOUSE;PLACE;DU ROTARY;1;;9999;;PI;LGT OZENNE - TOULOUSE
34;1;9;TOULOUSE;RUE;DU ROUERGUE;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
34;1;10;TOULOUSE;RUE;DU ROUSSILLON;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
34;1;11;TOULOUSE;CHEMIN;DU ROUSSIMORT;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
34;1;12;TOULOUSE;CHEMIN;DU RUISSEAU;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
34;1;13;TOULOUSE;RUE;DU SACHET;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
34;1;14;TOULOUSE;RUE;DU SAINT GERVAIS;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
34;1;15;TOULOUSE;RUE;DU SALE;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
34;1;16;TOULOUSE;PLACE;DU SALIN;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
34;1;17;TOULOUSE;CHEMIN;DU SANG DE SERP;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
34;1;18;TOULOUSE;AVENUE;DU SAOUZELOUNG;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
34;1;19;TOULOUSE;CHEMIN;DU SEMINAIRE;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
34;1;20;TOULOUSE;IMPASSE;DU SEMINAIRE;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
34;1;21;TOULOUSE;RUE;DU SENECHAL;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
34;1;22;TOULOUSE;RUE;DU SERGENT GINESTY;1;;9999;;PI;LGT OZENNE - TOULOUSE
34;1;23;TOULOUSE;ROND POINT;DU SERGENT MICHEL VIDAL;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
34;1;24;TOULOUSE;RUE;DU SERGENT NICOLEAU;1;;9999;;PI;LGT OZENNE - TOULOUSE
34;1;25;TOULOUSE;RUE;DU SERGENT RAZAT;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
34;1;26;TOULOUSE;RUE;DU SERGENT VIGNE;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
34;1;27;TOULOUSE;CITE;DU SIX AVRIL 1944;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
34;1;28;TOULOUSE;RUE;DU SOLEIL D OR;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
34;1;29;TOULOUSE;RUE;DU SOLEIL LEVANT;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
34;1;30;TOULOUSE;RUE;DU TABAC;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
34;1;31;TOULOUSE;RUE;DU TANNERON;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
34;1;32;TOULOUSE;IMPASSE;DU TARBEZOU;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
34;1;33;TOULOUSE;RUE;DU TARN;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
34;1;34;TOULOUSE;RUE;DU TAUR;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
34;1;35;TOULOUSE;RUE;DU TCHAD;1;;9999;;PI;LGT DES ARENES - TOULOUSE
34;1;36;TOULOUSE;RUE;DU TELEGRAPHE;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
34;1;37;TOULOUSE;RUE;DU TIBET;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
34;1;38;TOULOUSE;VOIE;DU TOEC;1;;9999;;PI;LGT DES ARENES - TOULOUSE
34;1;39;TOULOUSE;SQUARE;DU TOIT DU ROULANT;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
34;1;40;TOULOUSE;CHEMIN;DU TOUCH;1;;9999;;PI;LGT DES ARENES - TOULOUSE
34;1;41;TOULOUSE;RUE;DU TOURMALET;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
34;1;42;TOULOUSE;RUE;DU VAL D ARAN;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
34;1;43;TOULOUSE;CHEMIN;DU VALLON;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
34;1;44;TOULOUSE;RUE;DU VAR;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
34;1;45;TOULOUSE;RUE;DU VAUCLUSE;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
34;1;46;TOULOUSE;ALLEE;DU VELAY;1;;9999;;PI;LGT DES ARENES - TOULOUSE
34;1;47;TOULOUSE;CHEMIN;DU VERDON;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
34;1;48;TOULOUSE;RUE;DU VIGNEMALE;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
34;1;49;TOULOUSE;RUE;DU VILLARET;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
34;1;50;TOULOUSE;ALLEE;DU VIVARAIS;1;;9999;;PI;LGT DES ARENES - TOULOUSE
34;1;51;TOULOUSE;IMPASSE;DU VOL A VOILE;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
34;1;52;TOULOUSE;RUE;DU VOL A VOILE;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
34;1;53;TOULOUSE;IMPASSE;DU VOLVESTRE;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
34;1;54;TOULOUSE;RUE;DUBEZY;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
34;1;55;TOULOUSE;ROND POINT;DUCIS;1;;9999;;PI;LGT DES ARENES - TOULOUSE
34;1;56;TOULOUSE;RUE;DUFAURUE DE PIBRAC;1;;9999;;PI;LGT DES ARENES - TOULOUSE
34;1;57;TOULOUSE;RUE;DUFOUR;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
34;1;58;TOULOUSE;RUE;DULONG;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
34;1;59;TOULOUSE;RUE;DUPONT;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
34;1;60;TOULOUSE;RUE;DUPUY DU GREZ;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
35;1;1;COMMUNE;TYPE DE VOIE;LIBELLE DE VOIE;NUMERO (DEBUT DE VOIE);INDICE DE REPETITION DE DEBUT;NUMERO (FIN DE VOIE, INCLUS);INDICE DE REPETITION DE FIN;PARITE;LYCEE DE RATTACHEMENT
35;1;2;TOULOUSE;IMPASSE;DURAND;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
35;1;3;TOULOUSE;RUE;DURAND;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
35;1;4;TOULOUSE;IMPASSE;DUROC;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
35;1;5;TOULOUSE;CHEMIN;EDGARD VARESE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
35;1;6;TOULOUSE;RUE;EDGARUE DEGAS;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
35;1;7;TOULOUSE;RUE;EDITH PIAF;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
35;1;8;TOULOUSE;IMPASSE;EDMOND AUDRAN;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
35;1;9;TOULOUSE;IMPASSE;EDMOND CHAMBERT;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
35;1;10;TOULOUSE;RUE;EDMOND DE GONCOURT;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
35;1;11;TOULOUSE;RUE;EDMOND DE PLANET;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
35;1;12;TOULOUSE;IMPASSE;EDMOND GAUJAC;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
35;1;13;TOULOUSE;RUE;EDMOND GAUJAC;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
35;1;14;TOULOUSE;RUE;EDMOND GUYAUX;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
35;1;15;TOULOUSE;RUE;EDMOND HARAUCOURT;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
35;1;16;TOULOUSE;ROND POINT;EDMOND LASSALLE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
35;1;17;TOULOUSE;RUE;EDMOND ROSTAND;1;;81;;I;LPO RAYMOND NAVES - TOULOUSE
35;1;18;TOULOUSE;RUE;EDMOND ROSTAND;2;;88;;P;LPO RAYMOND NAVES - TOULOUSE
35;1;19;TOULOUSE;RUE;EDMOND ROSTAND;83;;9999;;I;LG SAINT-SERNIN - TOULOUSE
35;1;20;TOULOUSE;RUE;EDMOND ROSTAND;90;;9999;;P;LG SAINT-SERNIN - TOULOUSE
35;1;21;TOULOUSE;RUE;EDOUARD BAUDRIMONT;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
35;1;22;TOULOUSE;AVENUE;EDOUARD BELIN;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
35;1;23;TOULOUSE;PLACE;EDOUARD BOUILLIERE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
35;1;24;TOULOUSE;ALLEE;EDOUARD BRANLY;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
35;1;25;TOULOUSE;AVENUE;EDOUARD DEBAT PONSAN;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
35;1;26;TOULOUSE;RUE;EDOUARD DULAURIER;1;;9999;;PI;LGT OZENNE - TOULOUSE
35;1;27;TOULOUSE;IMPASSE;EDOUARD ESTAUNIE;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
35;1;28;TOULOUSE;RUE;EDOUARD GELIS;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
35;1;29;TOULOUSE;IMPASSE;EDOUARD HERRIOT;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
35;1;30;TOULOUSE;RUE;EDOUARD LARTET;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
35;1;31;TOULOUSE;RUE;EDOUARD PAILLERON;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
35;1;32;TOULOUSE;RUE;EDOUARD VAILLANT;1;;9999;;PI;LGT DES ARENES - TOULOUSE
35;1;33;TOULOUSE;RUE;ELIANE;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
35;1;34;TOULOUSE;RUE;ELISABETH DE MONLAUR;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
35;1;35;TOULOUSE;RUE;ELISABETH EIDENBENZ;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
35;1;36;TOULOUSE;ALLEE;ELISE DEROCHE;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
35;1;37;TOULOUSE;RUE;ELLA MAILLART;1;;9999;;PI;LGT DES ARENES - TOULOUSE
35;1;38;TOULOUSE;RUE;ELVIRE;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
35;1;39;TOULOUSE;IMPASSE;ELYSABETH VIGEE LEBRUN;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
35;1;40;TOULOUSE;ROND POINT;EMILE BERTRAND;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
35;1;41;TOULOUSE;RUE;EMILE BARRIERE;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
35;1;42;TOULOUSE;RUE;EMILE BAUDOT;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
35;1;43;TOULOUSE;PLACE;EMILE BLOUIN;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
35;1;44;TOULOUSE;IMPASSE;EMILE BRASSINE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
35;1;45;TOULOUSE;RUE;EMILE BROUARDEL;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
35;1;46;TOULOUSE;RUE;EMILE CAFFORT;1;;9999;;PI;LGT OZENNE - TOULOUSE
35;1;47;TOULOUSE;RUE;EMILE CARTAILHAC;1;;9999;;PI;LGT OZENNE - TOULOUSE
35;1;48;TOULOUSE;AVENUE;EMILE DEWOITINE;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
35;1;49;TOULOUSE;RUE;EMILE DUPLOYE;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
35;1;50;TOULOUSE;RUE;EMILE GUYOU;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
35;1;51;TOULOUSE;RUE;EMILE HEYBRARD;1;;9999;;PI;LGT DES ARENES - TOULOUSE
35;1;52;TOULOUSE;ROND POINT;EMILE JOSEPH FOURNIERUE;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
35;1;53;TOULOUSE;RUE;EMILE LECRIVAIN;43;;9999;;I;LPO BELLEVUE - TOULOUSE
35;1;54;TOULOUSE;RUE;EMILE LECRIVAIN;32;;9999;;P;LPO BELLEVUE - TOULOUSE
35;1;55;TOULOUSE;RUE;EMILE LECRIVAIN;1;;41;;I;LGT MARCELIN BERTHELOT - TOULOUSE
35;1;56;TOULOUSE;RUE;EMILE LECRIVAIN;2;;30;B;P;LGT MARCELIN BERTHELOT - TOULOUSE
35;1;57;TOULOUSE;RUE;EMILE LITTRE;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
35;1;58;TOULOUSE;PLACE;EMILE MALE;1;;9999;;PI;LGT DES ARENES - TOULOUSE
35;1;59;TOULOUSE;ALLEE;EMILE MONSO;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
35;1;60;TOULOUSE;RUE;EMILE PAUL HEUILLET;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
36;1;1;COMMUNE;TYPE DE VOIE;LIBELLE DE VOIE;NUMERO (DEBUT DE VOIE);INDICE DE REPETITION DE DEBUT;NUMERO (FIN DE VOIE, INCLUS);INDICE DE REPETITION DE FIN;PARITE;LYCEE DE RATTACHEMENT
36;1;2;TOULOUSE;RUE;EMILE PELLETIER;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
36;1;3;TOULOUSE;IMPASSE;EMILE PERIES;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
36;1;4;TOULOUSE;PASSAGE;EMILE POIRIER;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
36;1;5;TOULOUSE;RUE;EMMANUEL ARIN;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
36;1;6;TOULOUSE;RUE;EMMANUEL CHABRIER;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
